,zpid,price,beds,baths,area,zipcode,city,state,homeType,pricePerSQFT
1209,13379166,710000,3.0,3.0,1681.0,80210,Denver,CO,SINGLE_FAMILY,422
1210,2057417926,599000,2.0,2.0,1450.0,80204,Denver,CO,TOWNHOUSE,413
1211,13338361,599000,3.0,2.0,1512.0,80204,Denver,CO,SINGLE_FAMILY,396
1212,13432150,287000,2.0,2.0,867.0,80123,Denver,CO,CONDO,331
1213,13189366,918500,3.0,2.0,1770.0,80303,Boulder,CO,SINGLE_FAMILY,519
1214,131678536,360000,3.0,2.0,1296.0,80204,Denver,CO,TOWNHOUSE,278
1215,13378876,285000,2.0,1.0,711.0,80223,Denver,CO,SINGLE_FAMILY,401
1216,13314762,2395000,4.0,5.0,3914.0,80212,Denver,CO,SINGLE_FAMILY,612
1218,13327040,1495000,5.0,4.0,3208.0,80206,Denver,CO,SINGLE_FAMILY,466
1219,2061239379,305995,1.0,1.0,709.0,80220,Denver,CO,CONDO,432
1220,13377558,709000,2.0,3.0,1481.0,80210,Denver,CO,SINGLE_FAMILY,479
1221,13394544,899999,4.0,2.0,2270.0,80220,Denver,CO,SINGLE_FAMILY,396
1222,13283005,585000,4.0,2.0,1679.0,80207,Denver,CO,SINGLE_FAMILY,348
1223,13353594,785000,3.0,3.0,1703.0,80209,Denver,CO,TOWNHOUSE,461
1224,337665285,340000,1.0,2.0,671.0,80223,Denver,CO,MULTI_FAMILY,507
1225,13343898,615000,2.0,1.0,1131.0,80223,Denver,CO,SINGLE_FAMILY,544
1226,61469664,550000,5.0,4.0,3143.0,80239,Denver,CO,SINGLE_FAMILY,175
1227,13283964,800000,4.0,2.0,2258.0,80207,Denver,CO,SINGLE_FAMILY,354
1228,13216681,550000,2.0,2.0,1056.0,80303,Boulder,CO,TOWNHOUSE,521
1229,63786327,370000,3.0,2.0,1267.0,80249,Denver,CO,TOWNHOUSE,292
1230,13300947,350000,2.0,1.0,1054.0,80216,Denver,CO,SINGLE_FAMILY,332
1231,13412322,717000,4.0,3.0,2616.0,80222,Denver,CO,SINGLE_FAMILY,274
1232,247392396,225000,2.0,2.0,800.0,80238,Denver,CO,CONDO,281
1233,82248805,490500,3.0,3.0,1858.0,80249,Denver,CO,SINGLE_FAMILY,264
1235,13287001,1875000,5.0,4.0,3239.0,80220,Denver,CO,SINGLE_FAMILY,579
1236,13311644,769000,2.0,2.0,1341.0,80211,Denver,CO,SINGLE_FAMILY,573
1237,2057552861,699000,3.0,2.0,1620.0,80204,Denver,CO,TOWNHOUSE,431
1238,13192676,1138000,3.0,3.0,2562.0,80302,Boulder,CO,SINGLE_FAMILY,444
1239,119310050,625000,2.0,3.0,1595.0,80211,Denver,CO,TOWNHOUSE,392
1240,13223280,550000,3.0,2.0,1242.0,80301,Boulder,CO,CONDO,443
1241,68046257,1485000,3.0,2.0,3343.0,80302,Boulder,CO,SINGLE_FAMILY,444
1242,13273503,529900,4.0,4.0,2400.0,80239,Denver,CO,SINGLE_FAMILY,221
1243,13309299,449900,1.0,1.0,501.0,80211,Denver,CO,MULTI_FAMILY,898
1244,13332473,255000,2.0,1.0,524.0,80203,Denver,CO,CONDO,487
1245,13427615,575000,4.0,2.0,1810.0,80236,Denver,CO,SINGLE_FAMILY,318
1246,13325936,1149000,4.0,4.0,2786.0,80206,Denver,CO,SINGLE_FAMILY,412
1247,2059017251,397000,2.0,1.0,947.0,80219,Denver,CO,SINGLE_FAMILY,419
1248,13334910,499900,2.0,1.0,1058.0,80204,Denver,CO,SINGLE_FAMILY,472
1249,72297590,12750000,4.0,8.0,13656.0,80206,Denver,CO,SINGLE_FAMILY,934
1250,58684642,750000,2.0,3.0,1381.0,80211,Denver,CO,MULTI_FAMILY,543
1251,13338029,399900,2.0,1.0,1062.0,80204,Denver,CO,SINGLE_FAMILY,377
1253,13380487,409900,2.0,1.0,732.0,80219,Denver,CO,SINGLE_FAMILY,560
1255,13326005,699000,4.0,3.0,1918.0,80206,Denver,CO,SINGLE_FAMILY,364
1256,13180999,12995000,6.0,10.0,9537.0,80302,Boulder,CO,SINGLE_FAMILY,1363
1257,13417732,650000,5.0,3.0,3180.0,80231,Denver,CO,SINGLE_FAMILY,204
1258,13370277,2295000,5.0,3.0,3514.0,80210,Denver,CO,SINGLE_FAMILY,653
1259,13315644,1499000,4.0,5.0,3591.0,80204,Denver,CO,SINGLE_FAMILY,417
1260,13389967,800000,4.0,2.0,2100.0,80220,Denver,CO,SINGLE_FAMILY,381
1261,13331867,1095000,5.0,2.0,3004.0,80206,Denver,CO,SINGLE_FAMILY,365
1262,13229919,1190000,3.0,3.0,2372.0,80301,Boulder,CO,SINGLE_FAMILY,502
1263,247387177,730000,2.0,4.0,1486.0,80204,Denver,CO,TOWNHOUSE,491
1264,121234073,775000,4.0,4.0,2567.0,80238,Denver,CO,SINGLE_FAMILY,302
1265,13271917,479000,4.0,2.0,1856.0,80239,Denver,CO,SINGLE_FAMILY,258
1266,13429415,238222,2.0,1.0,831.0,80235,Denver,CO,CONDO,287
1267,13371120,2950000,4.0,5.0,4981.0,80210,Denver,CO,SINGLE_FAMILY,592
1268,337663987,485000,3.0,3.0,1601.0,80249,Denver,CO,SINGLE_FAMILY,303
1269,13181816,6500000,6.0,7.0,6769.0,80302,Boulder,CO,SINGLE_FAMILY,960
1270,13331997,340000,2.0,1.0,747.0,80203,Denver,CO,CONDO,455
1271,13287018,1595000,4.0,4.0,3051.0,80220,Denver,CO,SINGLE_FAMILY,523
1272,13214084,1179000,3.0,3.0,2843.0,80302,Boulder,CO,SINGLE_FAMILY,415
1273,13375353,4995000,6.0,9.0,8576.0,80210,Denver,CO,SINGLE_FAMILY,582
1274,13303586,588900,3.0,3.0,1961.0,80205,Denver,CO,SINGLE_FAMILY,300
1275,13422091,469000,4.0,3.0,2352.0,80237,Denver,CO,TOWNHOUSE,199
1276,13383842,620000,4.0,3.0,2522.0,80236,Denver,CO,SINGLE_FAMILY,246
1277,13225444,850000,2.0,2.0,1298.0,80304,Boulder,CO,CONDO,655
1278,63076290,850000,4.0,4.0,2722.0,80238,Denver,CO,SINGLE_FAMILY,312
1279,13299782,925000,4.0,3.0,2050.0,80211,Denver,CO,SINGLE_FAMILY,451
1281,13413851,680000,3.0,2.0,1364.0,80222,Denver,CO,SINGLE_FAMILY,499
1282,13311623,1270000,4.0,3.0,2648.0,80211,Denver,CO,SINGLE_FAMILY,480
1283,13304215,750000,3.0,3.0,1634.0,80205,Denver,CO,SINGLE_FAMILY,459
1284,13393016,775000,3.0,1.0,2115.0,80220,Denver,CO,SINGLE_FAMILY,366
1286,13186399,1080000,3.0,2.0,1566.0,80305,Boulder,CO,SINGLE_FAMILY,690
1288,13288611,1350000,3.0,4.0,3873.0,80220,Denver,CO,SINGLE_FAMILY,349
1289,2058115915,735000,3.0,2.0,1476.0,80209,Denver,CO,MULTI_FAMILY,498
1290,119692905,6495000,4.0,7.0,7696.0,80209,Denver,CO,SINGLE_FAMILY,844
1291,118576774,610000,3.0,3.0,1525.0,80238,Denver,CO,MULTI_FAMILY,400
1292,13197178,1150000,3.0,3.0,3023.0,80304,Boulder,CO,SINGLE_FAMILY,380
1293,13293944,725000,3.0,2.0,1174.0,80212,Denver,CO,SINGLE_FAMILY,618
1294,13346130,1100000,3.0,2.0,2616.0,80218,Denver,CO,SINGLE_FAMILY,420
1296,13297098,644900,5.0,2.0,2134.0,80211,Denver,CO,SINGLE_FAMILY,302
1297,13287055,675000,3.0,2.0,2416.0,80220,Denver,CO,SINGLE_FAMILY,279
1298,13335188,800000,3.0,4.0,2396.0,80204,Denver,CO,SINGLE_FAMILY,334
1299,13377564,675000,2.0,2.0,1658.0,80210,Denver,CO,SINGLE_FAMILY,407
1300,96078899,695000,4.0,4.0,1930.0,80222,Denver,CO,TOWNHOUSE,360
1301,13282137,630000,3.0,2.0,1110.0,80207,Denver,CO,SINGLE_FAMILY,568
1302,13304431,779000,4.0,2.0,2106.0,80205,Denver,CO,SINGLE_FAMILY,370
1303,13339064,450000,2.0,2.0,840.0,80219,Denver,CO,SINGLE_FAMILY,536
1304,2057944862,320000,2.0,2.0,994.0,80205,Denver,CO,TOWNHOUSE,322
1305,88904542,570000,2.0,3.0,1355.0,80230,Denver,CO,TOWNHOUSE,421
1306,13337449,489000,2.0,1.0,1105.0,80204,Denver,CO,SINGLE_FAMILY,443
1307,54891881,399000,1.0,1.0,759.0,80223,Denver,CO,SINGLE_FAMILY,526
1308,2057693670,515000,1.0,2.0,1070.0,80211,Denver,CO,CONDO,481
1309,13289256,815500,4.0,2.0,2542.0,80220,Denver,CO,SINGLE_FAMILY,321
1310,251841833,425000,3.0,3.0,1538.0,80239,Denver,CO,TOWNHOUSE,276
1311,92355959,1100000,3.0,2.0,2248.0,80302,Boulder,CO,SINGLE_FAMILY,489
1312,13197063,2149000,4.0,3.0,3938.0,80304,Boulder,CO,SINGLE_FAMILY,546
1313,13309735,925000,4.0,2.0,1950.0,80211,Denver,CO,SINGLE_FAMILY,474
1314,306470002,2985000,4.0,4.0,3046.0,80304,Boulder,CO,SINGLE_FAMILY,980
1315,13373645,635000,3.0,2.0,1636.0,80210,Denver,CO,SINGLE_FAMILY,388
1316,13283873,825000,3.0,2.0,2120.0,80207,Denver,CO,SINGLE_FAMILY,389
1318,13380898,490000,4.0,1.0,1285.0,80219,Denver,CO,SINGLE_FAMILY,381
1319,2060156710,225000,2.0,2.0,800.0,80238,Denver,CO,CONDO,281
1320,13420175,183000,1.0,1.0,701.0,80231,Denver,CO,CONDO,261
1321,13396233,849900,3.0,3.0,2216.0,80220,Denver,CO,SINGLE_FAMILY,384
1322,13356265,799000,3.0,2.0,1870.0,80209,Denver,CO,SINGLE_FAMILY,427
1323,63358160,845000,4.0,4.0,2440.0,80238,Denver,CO,SINGLE_FAMILY,346
1324,13382514,3000000,7.0,7.0,9007.0,80219,Denver,CO,SINGLE_FAMILY,333
1325,13186093,1075000,5.0,4.0,2557.0,80305,Boulder,CO,SINGLE_FAMILY,420
1326,338358180,559080,3.0,3.0,1373.0,80224,Denver,CO,TOWNHOUSE,407
1327,13415106,650000,4.0,3.0,2556.0,80222,Denver,CO,SINGLE_FAMILY,254
1328,13290279,420000,3.0,1.0,1024.0,80220,Denver,CO,SINGLE_FAMILY,410
1329,52964695,320000,2.0,2.0,1162.0,80210,Denver,CO,CONDO,275
1330,58295952,384000,1.0,1.0,690.0,80206,Denver,CO,CONDO,557
1331,13212097,847770,4.0,3.0,2708.0,80503,Longmont,CO,SINGLE_FAMILY,313
1332,13394647,1995000,5.0,4.0,4075.0,80220,Denver,CO,SINGLE_FAMILY,490
1333,13351999,6995000,5.0,9.0,9899.0,80209,Denver,CO,SINGLE_FAMILY,707
1334,13382411,515000,4.0,2.0,2264.0,80219,Denver,CO,SINGLE_FAMILY,227
1335,81885651,15000000,4.0,6.0,7737.0,80302,Boulder,CO,SINGLE_FAMILY,1939
1336,13309461,875000,3.0,3.0,2124.0,80211,Denver,CO,SINGLE_FAMILY,412
1337,13270651,389000,3.0,2.0,1714.0,80239,Denver,CO,SINGLE_FAMILY,227
1338,13294139,950000,4.0,2.0,1588.0,80211,Denver,CO,SINGLE_FAMILY,598
1339,13391521,1039000,3.0,2.0,2337.0,80220,Denver,CO,SINGLE_FAMILY,445
1340,13177703,2185000,4.0,4.0,3107.0,80304,Boulder,CO,SINGLE_FAMILY,703
1341,110556367,949900,4.0,4.0,3025.0,80238,Denver,CO,SINGLE_FAMILY,314
1342,13211623,1897500,4.0,5.0,5950.0,80302,Boulder,CO,SINGLE_FAMILY,319
1344,13179092,1750000,3.0,2.0,2425.0,80304,Boulder,CO,SINGLE_FAMILY,722
1345,251841354,739999,3.0,4.0,1653.0,80204,Denver,CO,TOWNHOUSE,448
1346,13056160,1390000,5.0,4.0,5124.0,80222,Denver,CO,SINGLE_FAMILY,271
1347,13308744,685000,3.0,1.0,1351.0,80211,Denver,CO,SINGLE_FAMILY,507
1348,81883194,10800000,7.0,11.0,8459.0,80303,Boulder,CO,SINGLE_FAMILY,1277
1349,13345228,899000,3.0,2.0,1970.0,80209,Denver,CO,SINGLE_FAMILY,456
1350,125716689,800000,4.0,2.0,2496.0,80205,Denver,CO,TOWNHOUSE,321
1351,13347377,650000,2.0,1.0,1302.0,80209,Denver,CO,SINGLE_FAMILY,499
1352,13291171,380000,2.0,1.0,1114.0,80216,Denver,CO,SINGLE_FAMILY,341
1353,13426904,374990,2.0,2.0,1403.0,80237,Denver,CO,CONDO,267
1354,13192987,945000,3.0,2.0,2100.0,80302,Boulder,CO,SINGLE_FAMILY,450
1355,13188339,629900,4.0,2.0,1800.0,80305,Boulder,CO,CONDO,350
1356,13413089,729000,4.0,3.0,2837.0,80222,Denver,CO,SINGLE_FAMILY,257
1357,2057363257,785000,3.0,3.0,1535.0,80211,Denver,CO,TOWNHOUSE,511
1358,123599051,870000,4.0,4.0,2873.0,80238,Denver,CO,SINGLE_FAMILY,303
1359,123602804,949000,5.0,4.0,3322.0,80238,Denver,CO,SINGLE_FAMILY,286
1360,13416818,920000,4.0,4.0,3691.0,80224,Denver,CO,SINGLE_FAMILY,249
1361,13182423,2999000,4.0,4.0,2958.0,80302,Boulder,CO,SINGLE_FAMILY,1014
1362,13289567,625000,3.0,2.0,1022.0,80220,Denver,CO,SINGLE_FAMILY,612
1363,13270861,550000,3.0,3.0,2300.0,80239,Denver,CO,SINGLE_FAMILY,239
1365,2088308781,394500,1.0,1.0,521.0,80218,Denver,CO,TOWNHOUSE,757
1366,13243046,972500,4.0,4.0,3076.0,80301,Boulder,CO,SINGLE_FAMILY,316
1367,13335857,485000,3.0,1.0,1442.0,80204,Denver,CO,SINGLE_FAMILY,336
1368,13342705,425000,3.0,2.0,1031.0,80223,Denver,CO,SINGLE_FAMILY,412
1369,13232979,599000,3.0,2.0,1180.0,80304,Boulder,CO,CONDO,508
1370,58296492,585000,3.0,2.0,1050.0,80204,Denver,CO,MULTI_FAMILY,557
1371,13253284,11900000,7.0,13.0,16612.0,80301,Boulder,CO,SINGLE_FAMILY,716
1372,13259671,855000,2.0,2.0,880.0,80302,Boulder,CO,CONDO,972
1373,13178423,797000,2.0,1.0,960.0,80305,Boulder,CO,SINGLE_FAMILY,830
1374,247389640,465000,3.0,3.0,1460.0,80249,Denver,CO,SINGLE_FAMILY,318
1375,131664252,465000,2.0,2.0,1400.0,80249,Denver,CO,SINGLE_FAMILY,332
1376,68050605,540000,2.0,2.0,1170.0,80211,Denver,CO,CONDO,462
1378,13259680,1650000,4.0,3.0,2025.0,80304,Boulder,CO,SINGLE_FAMILY,815
1379,13377721,895000,4.0,2.0,1920.0,80210,Denver,CO,SINGLE_FAMILY,466
1380,13317238,1100000,2.0,2.0,2048.0,80202,Denver,CO,CONDO,537
1381,13200237,725000,3.0,2.0,1218.0,80301,Boulder,CO,SINGLE_FAMILY,595
1382,247393453,415000,2.0,3.0,1317.0,80239,Denver,CO,TOWNHOUSE,315
1383,2057942890,400000,4.0,2.0,1536.0,80205,Denver,CO,TOWNHOUSE,260
1384,13344188,400000,2.0,1.0,1265.0,80223,Denver,CO,MULTI_FAMILY,316
1385,13405557,829000,3.0,2.0,1231.0,80222,Denver,CO,SINGLE_FAMILY,673
1386,13400285,315000,2.0,2.0,1200.0,80247,Denver,CO,MULTI_FAMILY,262
1387,82259581,975000,4.0,4.0,2835.0,80204,Denver,CO,TOWNHOUSE,344
1388,13362161,479000,3.0,2.0,1024.0,80219,Denver,CO,SINGLE_FAMILY,468
1389,13192679,1697900,4.0,3.0,3139.0,80302,Boulder,CO,SINGLE_FAMILY,541
1390,13414859,1100000,4.0,3.0,3070.0,80222,Denver,CO,SINGLE_FAMILY,358
1391,13424172,220000,1.0,1.0,763.0,80237,Denver,CO,CONDO,288
1392,13195407,1499000,3.0,3.0,2800.0,80301,Boulder,CO,SINGLE_FAMILY,535
1394,13325897,765000,3.0,2.0,2078.0,80206,Denver,CO,SINGLE_FAMILY,368
1395,13424355,1300000,4.0,4.0,3448.0,80237,Denver,CO,SINGLE_FAMILY,377
1396,79978215,515000,3.0,2.0,932.0,80223,Denver,CO,SINGLE_FAMILY,553
1397,13331537,3200000,7.0,6.0,7668.0,80206,Denver,CO,SINGLE_FAMILY,417
1398,13315117,1559000,3.0,3.0,2467.0,80212,Denver,CO,SINGLE_FAMILY,632
1399,2057931384,555000,1.0,2.0,1027.0,80212,Denver,CO,TOWNHOUSE,540
1400,123535572,799990,3.0,4.0,1921.0,80218,Denver,CO,TOWNHOUSE,416
1401,67449222,260000,1.0,1.0,913.0,80210,Denver,CO,CONDO,285
1402,13414634,1199900,3.0,4.0,2656.0,80222,Denver,CO,SINGLE_FAMILY,452
1403,13293973,795995,4.0,2.0,2125.0,80212,Denver,CO,SINGLE_FAMILY,375
1404,13390931,1685000,4.0,4.0,2820.0,80220,Denver,CO,SINGLE_FAMILY,598
1405,13390993,2849000,6.0,7.0,7976.0,80220,Denver,CO,SINGLE_FAMILY,357
1408,338358337,548970,3.0,3.0,1373.0,80224,Denver,CO,TOWNHOUSE,400
1409,13257498,2695000,4.0,5.0,4117.0,80303,Boulder,CO,SINGLE_FAMILY,655
1410,13379634,499999,3.0,2.0,1764.0,80223,Denver,CO,SINGLE_FAMILY,283
1411,2057577993,3890000,5.0,5.0,3875.0,80212,Denver,CO,SINGLE_FAMILY,1004
1412,58294647,695000,3.0,3.0,2238.0,80246,Denver,CO,SINGLE_FAMILY,311
1413,13392217,1125000,5.0,3.0,3254.0,80220,Denver,CO,SINGLE_FAMILY,346
1414,13184988,775000,3.0,2.0,1678.0,80303,Boulder,CO,SINGLE_FAMILY,462
1415,13198040,2500000,5.0,4.0,5719.0,80301,Boulder,CO,SINGLE_FAMILY,437
1416,13178445,1525000,2.0,2.0,1029.0,80302,Boulder,CO,SINGLE_FAMILY,1482
1417,131679041,799000,4.0,4.0,2854.0,80238,Denver,CO,SINGLE_FAMILY,280
1419,63360152,1200000,5.0,3.0,3002.0,80220,Denver,CO,SINGLE_FAMILY,400
1420,58687063,539000,2.0,2.0,1617.0,80230,Denver,CO,TOWNHOUSE,333
1421,13416718,900000,3.0,3.0,2795.0,80224,Denver,CO,SINGLE_FAMILY,322
1422,13330504,1175000,5.0,4.0,2430.0,80218,Denver,CO,SINGLE_FAMILY,484
1423,13354083,1150000,3.0,2.0,2764.0,80209,Denver,CO,SINGLE_FAMILY,416
1424,71719724,10987000,5.0,8.0,11885.0,80206,Denver,CO,SINGLE_FAMILY,924
1425,13296830,790000,3.0,2.0,1930.0,80211,Denver,CO,SINGLE_FAMILY,409
1426,13325606,955000,4.0,3.0,2409.0,80206,Denver,CO,SINGLE_FAMILY,396
1427,13359133,650000,5.0,3.0,2823.0,80219,Denver,CO,MULTI_FAMILY,230
1428,2057357637,775000,2.0,4.0,1561.0,80211,Denver,CO,MULTI_FAMILY,496
1429,13426433,599000,3.0,3.0,2057.0,80237,Denver,CO,TOWNHOUSE,291
1430,13178396,700000,3.0,1.0,1314.0,80304,Boulder,CO,SINGLE_FAMILY,533
1431,13353741,998000,3.0,2.0,1994.0,80209,Denver,CO,SINGLE_FAMILY,501
1433,13346267,1650000,3.0,3.0,2870.0,80218,Denver,CO,SINGLE_FAMILY,575
1434,13322576,449900,3.0,1.0,1112.0,80212,Denver,CO,SINGLE_FAMILY,405
1435,13311815,799999,3.0,3.0,2075.0,80211,Denver,CO,MULTI_FAMILY,386
1436,130135311,865000,2.0,2.0,1821.0,80211,Denver,CO,MULTI_FAMILY,475
1437,72295334,2950000,4.0,6.0,5285.0,80210,Denver,CO,SINGLE_FAMILY,558
1439,13412967,619000,5.0,3.0,2320.0,80222,Denver,CO,SINGLE_FAMILY,267
1440,2057587857,749000,3.0,2.0,1620.0,80204,Denver,CO,TOWNHOUSE,462
1441,13374277,1050000,6.0,5.0,3223.0,80210,Denver,CO,SINGLE_FAMILY,326
1443,13312796,2950000,8.0,6.0,4438.0,80211,Denver,CO,SINGLE_FAMILY,665
1444,13327329,1150000,4.0,3.0,2619.0,80206,Denver,CO,SINGLE_FAMILY,439
1445,13283039,615000,3.0,2.0,1127.0,80207,Denver,CO,SINGLE_FAMILY,546
1446,13312027,1189000,3.0,3.0,2240.0,80211,Denver,CO,MULTI_FAMILY,531
1448,13352393,3450000,6.0,5.0,4923.0,80209,Denver,CO,SINGLE_FAMILY,701
1449,13416580,650000,4.0,4.0,3048.0,80222,Denver,CO,SINGLE_FAMILY,213
1450,13295517,1240000,3.0,3.0,2432.0,80212,Denver,CO,SINGLE_FAMILY,510
1451,13388979,350000,2.0,1.0,600.0,80220,Denver,CO,SINGLE_FAMILY,583
1452,13428402,674000,4.0,3.0,2556.0,80236,Denver,CO,SINGLE_FAMILY,264
1453,13196176,4990000,5.0,6.0,6642.0,80304,Boulder,CO,SINGLE_FAMILY,751
1455,13350479,1650000,4.0,5.0,4030.0,80209,Denver,CO,SINGLE_FAMILY,409
1456,13189138,619000,3.0,3.0,2423.0,80303,Boulder,CO,TOWNHOUSE,255
1457,13327163,899900,3.0,2.0,2003.0,80206,Denver,CO,SINGLE_FAMILY,449
1458,13250403,478000,2.0,2.0,1146.0,80303,Boulder,CO,TOWNHOUSE,417
1459,13427184,749900,4.0,2.0,2706.0,80237,Denver,CO,SINGLE_FAMILY,277
1460,13211424,1895000,4.0,4.0,4794.0,80302,Boulder,CO,SINGLE_FAMILY,395
1461,13363358,449000,3.0,1.0,992.0,80219,Denver,CO,SINGLE_FAMILY,453
1462,13432316,925000,3.0,3.0,4574.0,80123,Denver,CO,TOWNHOUSE,202
1463,13415154,530000,3.0,1.0,1000.0,80222,Denver,CO,SINGLE_FAMILY,530
1464,13359311,495000,4.0,3.0,2020.0,80219,Denver,CO,SINGLE_FAMILY,245
1465,130292017,1050000,5.0,2.0,2026.0,80223,Denver,CO,MULTI_FAMILY,518
1466,13378535,625000,2.0,1.0,952.0,80223,Denver,CO,SINGLE_FAMILY,657
1467,13384725,615000,4.0,3.0,2266.0,80236,Denver,CO,SINGLE_FAMILY,271
1468,13056384,835000,4.0,4.0,2668.0,80222,Denver,CO,SINGLE_FAMILY,313
1469,13216384,2725000,4.0,4.0,3149.0,80305,Boulder,CO,SINGLE_FAMILY,865
1470,13272427,525000,4.0,4.0,2553.0,80239,Denver,CO,SINGLE_FAMILY,206
1471,13176458,1750000,3.0,2.0,2059.0,80302,Boulder,CO,SINGLE_FAMILY,850
1472,13318862,495000,2.0,1.0,1365.0,80202,Denver,CO,CONDO,363
1474,58294154,298500,1.0,1.0,640.0,80219,Denver,CO,TOWNHOUSE,466
1475,13183950,975000,5.0,3.0,2017.0,80305,Boulder,CO,SINGLE_FAMILY,483
1476,13225848,1795000,4.0,4.0,3860.0,80302,Boulder,CO,SINGLE_FAMILY,465
1477,13331570,3100000,5.0,4.0,6921.0,80206,Denver,CO,SINGLE_FAMILY,448
1478,13386451,144500,0.0,1.0,417.0,80236,Denver,CO,CONDO,347
1479,13285690,1000000,3.0,3.0,2488.0,80207,Denver,CO,SINGLE_FAMILY,402
1480,13416492,849000,5.0,3.0,3897.0,80222,Denver,CO,SINGLE_FAMILY,218
1481,13230839,3950000,5.0,4.0,4220.0,80304,Boulder,CO,SINGLE_FAMILY,936
1482,61470889,780000,1.0,2.0,1256.0,80202,Denver,CO,CONDO,621
1483,2057357648,649000,2.0,4.0,1287.0,80211,Denver,CO,MULTI_FAMILY,504
1484,13356578,1235000,3.0,4.0,2787.0,80209,Denver,CO,MULTI_FAMILY,443
1485,123410843,1475000,2.0,2.0,4224.0,80211,Denver,CO,SINGLE_FAMILY,349
1488,2060188214,675000,2.0,3.0,1305.0,80211,Denver,CO,TOWNHOUSE,517
1489,13242919,685000,2.0,2.0,1371.0,80303,Boulder,CO,CONDO,500
1490,13354162,3400000,3.0,2.0,2359.0,80209,Denver,CO,SINGLE_FAMILY,1441
1491,13395276,1350000,4.0,4.0,3120.0,80220,Denver,CO,SINGLE_FAMILY,433
1492,13380015,588000,4.0,2.0,1648.0,80219,Denver,CO,SINGLE_FAMILY,357
1493,13306767,869000,3.0,2.0,1637.0,80205,Denver,CO,SINGLE_FAMILY,531
1494,13346723,260000,1.0,1.0,560.0,80203,Denver,CO,CONDO,464
1495,13396283,945000,3.0,2.0,1703.0,80220,Denver,CO,SINGLE_FAMILY,555
1496,121151425,8775000,5.0,7.0,6016.0,80304,Boulder,CO,SINGLE_FAMILY,1459
1497,13305685,660000,4.0,4.0,2324.0,80205,Denver,CO,SINGLE_FAMILY,284
1498,13347592,775000,2.0,2.0,1092.0,80209,Denver,CO,SINGLE_FAMILY,710
1500,2069877112,235000,3.0,3.0,1580.0,30331,Atlanta,GA,TOWNHOUSE,149
1501,35874379,200000,3.0,2.0,1845.0,30331,Atlanta,GA,SINGLE_FAMILY,108
1502,65449891,209900,3.0,2.0,1156.0,30331,Atlanta,GA,SINGLE_FAMILY,182
1504,35883382,300000,3.0,2.0,1294.0,30315,Atlanta,GA,SINGLE_FAMILY,232
1505,14469992,490000,2.0,2.0,1144.0,30317,Atlanta,GA,SINGLE_FAMILY,428
1506,35883321,339000,3.0,2.0,1409.0,30315,Atlanta,GA,SINGLE_FAMILY,241
1508,2057338360,265000,2.0,3.0,1368.0,30331,Atlanta,GA,TOWNHOUSE,194
1509,35834567,420000,3.0,2.0,1857.0,30314,Atlanta,GA,SINGLE_FAMILY,226
1511,35854246,405000,3.0,2.0,1500.0,30311,Atlanta,GA,SINGLE_FAMILY,270
1512,35862955,225000,3.0,1.0,1274.0,30354,Atlanta,GA,SINGLE_FAMILY,177
1513,14552828,690000,4.0,3.0,2413.0,30345,Atlanta,GA,SINGLE_FAMILY,286
1514,14446118,650000,3.0,2.0,1551.0,30316,Atlanta,GA,SINGLE_FAMILY,419
1517,69372211,580000,5.0,4.0,3785.0,30349,Atlanta,GA,SINGLE_FAMILY,153
1518,35884547,175000,3.0,1.0,1008.0,30315,Atlanta,GA,SINGLE_FAMILY,174
1519,88815697,750000,4.0,4.0,2752.0,30318,Atlanta,GA,SINGLE_FAMILY,273
1520,35869127,289000,4.0,3.0,1609.0,30331,Atlanta,GA,SINGLE_FAMILY,180
1521,35890295,340000,3.0,2.0,1240.0,30310,Atlanta,GA,SINGLE_FAMILY,274
1522,69375298,359999,5.0,3.0,3100.0,30331,Atlanta,GA,SINGLE_FAMILY,116
1523,14560698,685000,5.0,3.0,3986.0,30345,Atlanta,GA,SINGLE_FAMILY,172
1524,55016210,170000,1.0,1.0,435.0,30308,Atlanta,GA,SINGLE_FAMILY,391
1525,35862064,449900,3.0,3.0,1633.0,30311,Atlanta,GA,SINGLE_FAMILY,276
1526,82619634,449000,4.0,2.0,1586.0,30310,Atlanta,GA,SINGLE_FAMILY,283
1527,2079019426,365000,1.0,1.0,927.0,30316,Atlanta,GA,CONDO,394
1528,35932383,259900,2.0,1.0,1010.0,30305,Atlanta,GA,CONDO,257
1529,65441231,349000,4.0,3.0,2174.0,30331,Atlanta,GA,SINGLE_FAMILY,161
1535,35875772,299900,4.0,2.0,2000.0,30315,Atlanta,GA,SINGLE_FAMILY,150
1536,14521750,799000,5.0,4.0,2720.0,30306,Atlanta,GA,SINGLE_FAMILY,294
1537,14466920,549900,3.0,2.0,1574.0,30317,Atlanta,GA,SINGLE_FAMILY,349
1538,35921961,6950000,4.0,5.0,6652.0,30327,Atlanta,GA,SINGLE_FAMILY,1045
1539,65470957,340000,4.0,3.0,2088.0,30318,Atlanta,GA,TOWNHOUSE,163
1541,35931139,840000,3.0,2.0,1893.0,30306,Atlanta,GA,SINGLE_FAMILY,444
1542,65441618,355000,3.0,2.0,1096.0,30315,Atlanta,GA,SINGLE_FAMILY,324
